"route","legacyStatus","nextStatus","titleMatch","legacyTitle","nextTitle","descriptionMatch","legacyDescription","nextDescription","canonicalMatch","legacyCanonical","nextCanonical","robotsMatch","legacyRobots","nextRobots","legacyJsonLdCount","nextJsonLdCount","legacySchemaTypes","legacyOpenGraphCount","nextOpenGraphCount","legacyTwitterCount","nextTwitterCount","legacyH1Count","nextH1Count","h1TextMatch","legacyWordCount","nextWordCount","wordCountDelta","legacyImagesMissingAlt","nextImagesMissingAlt"
"/blog/pool-maintenance-race-course-road","200","200","true","Pool Maintenance Race Course Road, Singapore | Luminous Engineering","Pool Maintenance Race Course Road, Singapore | Luminous Engineering","true","Expert pool maintenance on Race Course Road Singapore. Routine cleaning, water testing, chemical balancing, pump and filter servicing. Call +65 8183 6772.","Expert pool maintenance on Race Course Road Singapore. Routine cleaning, water testing, chemical balancing, pump and filter servicing. Call +65 8183 6772.","true","https://luminousengineering.com.sg/blog/pool-maintenance-race-course-road","https://luminousengineering.com.sg/blog/pool-maintenance-race-course-road","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BlogPosting | ImageObject | Organization","0","7","0","4","1","1","true","2798","2798","0","0","0"
"/blog/pool-maintenance-serangoon-road","200","200","true","Pool Maintenance Serangoon Road, Singapore | Luminous Engineering","Pool Maintenance Serangoon Road, Singapore | Luminous Engineering","true","Professional pool maintenance services on Serangoon Road Singapore. Regular cleaning, chemical balancing, pump servicing, and equipment checks. Call +65 8183 6772.","Professional pool maintenance services on Serangoon Road Singapore. Regular cleaning, chemical balancing, pump servicing, and equipment checks. Call +65 8183 6772.","true","https://luminousengineering.com.sg/blog/pool-maintenance-serangoon-road","https://luminousengineering.com.sg/blog/pool-maintenance-serangoon-road","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BlogPosting | ImageObject | Organization","0","7","0","4","1","1","true","2650","2650","0","0","0"
"/blog/pool-pump-repair-cost","200","200","true","Pool Pump Repair Cost – Fast Fix & Replacement | Luminous Engineering","Pool Pump Repair Cost – Fast Fix & Replacement | Luminous Engineering","true","Professional pool pump repair services in Singapore. Fast diagnosis, repair, and replacement at competitive prices. Same-day service available.","Professional pool pump repair services in Singapore. Fast diagnosis, repair, and replacement at competitive prices. Same-day service available.","true","https://luminousengineering.com.sg/blog/pool-pump-repair-cost","https://luminousengineering.com.sg/blog/pool-pump-repair-cost","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","0","1","","0","7","0","4","1","1","true","2856","2856","0","0","0"
"/blog/power-trip-repair-cost-singapore-2026","200","200","true","Power Trip Repair Cost Singapore [2026] | Luminous Engineering","Power Trip Repair Cost Singapore [2026] | Luminous Engineering","true","Your circuit breaker trips, the whole flat goes dark, and you're standing in front of your distribution board wondering whether to reset it or call someone.…","Your circuit breaker trips, the whole flat goes dark, and you're standing in front of your distribution board wondering whether to reset it or call someone.…","true","https://luminousengineering.com.sg/blog/power-trip-repair-cost-singapore-2026","https://luminousengineering.com.sg/blog/power-trip-repair-cost-singapore-2026","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BlogPosting | ImageObject | Organization","0","7","0","4","1","1","true","2805","2805","0","0","0"
"/blog/swimming-pool-construction-cost-2026","200","200","true","Swimming Pool Construction Cost 2026 – Complete Guide | Luminous Engineering","Swimming Pool Construction Cost 2026 – Complete Guide | Luminous Engineering","true","Complete guide to swimming pool construction costs in Singapore for 2026. Pricing for residential and commercial pools, including excavation, tiling, plumbing, and equipment.","Complete guide to swimming pool construction costs in Singapore for 2026. Pricing for residential and commercial pools, including excavation, tiling, plumbing, and equipment.","true","https://luminousengineering.com.sg/blog/swimming-pool-construction-cost-2026","https://luminousengineering.com.sg/blog/swimming-pool-construction-cost-2026","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","0","1","","0","7","0","4","1","1","true","2809","2809","0","0","0"
"/blog/swimming-pool-repair-birch-road","200","200","true","Swimming Pool Repair Birch Road, Singapore – Quick Fix | Luminous Engineering","Swimming Pool Repair Birch Road, Singapore – Quick Fix | Luminous Engineering","true","Quick and dependable pool repair on Birch Road Singapore. Leak detection, pump repair, filtration, tile repair and structural fixes. Call +65 8183 6772.","Quick and dependable pool repair on Birch Road Singapore. Leak detection, pump repair, filtration, tile repair and structural fixes. Call +65 8183 6772.","true","https://luminousengineering.com.sg/blog/swimming-pool-repair-birch-road","https://luminousengineering.com.sg/blog/swimming-pool-repair-birch-road","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BlogPosting | ImageObject | Organization","0","7","0","4","1","1","true","2942","2942","0","0","0"
"/blog/swimming-pool-repair-kerbau-road","200","200","true","Swimming Pool Repair Kerbau Road, Singapore – Quick Fix | Luminous Engineering","Swimming Pool Repair Kerbau Road, Singapore – Quick Fix | Luminous Engineering","true","Fast and reliable swimming pool repair on Kerbau Road Singapore. Expert leak detection, pump repair, tile repair and water balancing. Call +65 8183 6772.","Fast and reliable swimming pool repair on Kerbau Road Singapore. Expert leak detection, pump repair, tile repair and water balancing. Call +65 8183 6772.","true","https://luminousengineering.com.sg/blog/swimming-pool-repair-kerbau-road","https://luminousengineering.com.sg/blog/swimming-pool-repair-kerbau-road","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BlogPosting | ImageObject | Organization","0","7","0","4","1","1","true","3017","3017","0","0","0"
"/blog/swimming-pool-repair-kinta-road","200","200","true","Swimming Pool Repair Kinta Road, Singapore – Quick Fix | Luminous Engineering","Swimming Pool Repair Kinta Road, Singapore – Quick Fix | Luminous Engineering","true","Expert swimming pool repair in Kinta Road Singapore. Leak detection, pump repair, tile repair, structural fixes and water balancing. Call +65 8183 6772.","Expert swimming pool repair in Kinta Road Singapore. Leak detection, pump repair, tile repair, structural fixes and water balancing. Call +65 8183 6772.","true","https://luminousengineering.com.sg/blog/swimming-pool-repair-kinta-road","https://luminousengineering.com.sg/blog/swimming-pool-repair-kinta-road","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BlogPosting | ImageObject | Organization","0","7","0","4","1","1","true","3190","3190","0","0","0"
"/blog/swimming-pool-repair-race-course-road","200","200","true","Swimming Pool Repair Race Course Road, Singapore – Quick Fix | Luminous Engineering","Swimming Pool Repair Race Course Road, Singapore – Quick Fix | Luminous Engineering","true","Professional swimming pool repair on Race Course Road Singapore. Fast leak detection, pump repair, tile repair, structural fixes. Call +65 8183 6772.","Professional swimming pool repair on Race Course Road Singapore. Fast leak detection, pump repair, tile repair, structural fixes. Call +65 8183 6772.","true","https://luminousengineering.com.sg/blog/swimming-pool-repair-race-course-road","https://luminousengineering.com.sg/blog/swimming-pool-repair-race-course-road","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BlogPosting | ImageObject | Organization","0","7","0","4","1","1","true","3091","3091","0","0","0"
"/blog/swimming-pool-repair-serangoon-road","200","200","true","Swimming Pool Repair Serangoon Road, Singapore – Quick Fix | Luminous Engineering","Swimming Pool Repair Serangoon Road, Singapore – Quick Fix | Luminous Engineering","true","Professional swimming pool repair on Serangoon Road Singapore. Fast leak detection, pump repair, tile repair and more. Call +65 8183 6772 for quick fix service.","Professional swimming pool repair on Serangoon Road Singapore. Fast leak detection, pump repair, tile repair and more. Call +65 8183 6772 for quick fix service.","true","https://luminousengineering.com.sg/blog/swimming-pool-repair-serangoon-road","https://luminousengineering.com.sg/blog/swimming-pool-repair-serangoon-road","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BlogPosting | ImageObject | Organization","0","7","0","4","1","1","true","2965","2965","0","0","0"
"/contact","200","200","true","Luminous Engineering PTE Ltd. – Get a Free Quote Today","Luminous Engineering PTE Ltd. – Get a Free Quote Today","true","Luminous Engineering – expert home renovations, pool construction & handyman services. Request a free quote today!","Luminous Engineering – expert home renovations, pool construction & handyman services. Request a free quote today!","true","https://luminousengineering.com.sg/contact","https://luminousengineering.com.sg/contact","false","","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","0","1","","0","7","0","4","1","1","true","2636","2636","0","0","0"
"/locations/ang-mo-kio","200","200","true","Luminous Engineering Services in Ang Mo Kio, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Ang Mo Kio, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Ang Mo Kio, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Ang Mo Kio, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/ang-mo-kio","https://luminousengineering.com.sg/locations/ang-mo-kio","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3140","3140","0","0","0"
"/locations/bedok","200","200","true","Luminous Engineering Services in Bedok, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Bedok, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Bedok, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Bedok, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/bedok","https://luminousengineering.com.sg/locations/bedok","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/bishan","200","200","true","Luminous Engineering Services in Bishan, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Bishan, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Bishan, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Bishan, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/bishan","https://luminousengineering.com.sg/locations/bishan","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/bukit-batok","200","200","true","Luminous Engineering Services in Bukit Batok, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Bukit Batok, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Bukit Batok, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Bukit Batok, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/bukit-batok","https://luminousengineering.com.sg/locations/bukit-batok","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3101","3101","0","0","0"
"/locations/bukit-merah","200","200","true","Luminous Engineering Services in Bukit Merah, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Bukit Merah, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Bukit Merah, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Bukit Merah, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/bukit-merah","https://luminousengineering.com.sg/locations/bukit-merah","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3101","3101","0","0","0"
"/locations/bukit-timah","200","200","true","Luminous Engineering Services in Bukit Timah, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Bukit Timah, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Bukit Timah, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Bukit Timah, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/bukit-timah","https://luminousengineering.com.sg/locations/bukit-timah","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3101","3101","0","0","0"
"/locations/cbd","200","200","true","Luminous Engineering Services in Singapore CBD | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Singapore CBD | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Singapore CBD, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Singapore CBD, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/cbd","https://luminousengineering.com.sg/locations/cbd","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/clementi","200","200","true","Luminous Engineering Services in Clementi, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Clementi, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Clementi, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Clementi, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/clementi","https://luminousengineering.com.sg/locations/clementi","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/geylang","200","200","true","Luminous Engineering Services in Geylang, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Geylang, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Geylang, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Geylang, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/geylang","https://luminousengineering.com.sg/locations/geylang","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/hougang","200","200","true","Luminous Engineering Services in Hougang, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Hougang, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Hougang, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Hougang, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/hougang","https://luminousengineering.com.sg/locations/hougang","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/jurong-east","200","200","true","Luminous Engineering Services in Jurong East, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Jurong East, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Jurong East, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Jurong East, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/jurong-east","https://luminousengineering.com.sg/locations/jurong-east","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3101","3101","0","0","0"
"/locations/jurong-west","200","200","true","Luminous Engineering Services in Jurong West, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Jurong West, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Jurong West, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Jurong West, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/jurong-west","https://luminousengineering.com.sg/locations/jurong-west","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3101","3101","0","0","0"
"/locations/kallang","200","200","true","Luminous Engineering Services in Kallang, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Kallang, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Kallang, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Kallang, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/kallang","https://luminousengineering.com.sg/locations/kallang","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/marine-parade","200","200","true","Luminous Engineering Services in Marine Parade, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Marine Parade, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Marine Parade, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Marine Parade, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/marine-parade","https://luminousengineering.com.sg/locations/marine-parade","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3101","3101","0","0","0"
"/locations/novena","200","200","true","Luminous Engineering Services in Novena, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Novena, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Novena, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Novena, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/novena","https://luminousengineering.com.sg/locations/novena","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/orchard","200","200","true","Luminous Engineering Services in Orchard, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Orchard, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Orchard, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Orchard, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/orchard","https://luminousengineering.com.sg/locations/orchard","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/pasir-ris","200","200","true","Luminous Engineering Services in Pasir Ris, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Pasir Ris, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Pasir Ris, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Pasir Ris, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/pasir-ris","https://luminousengineering.com.sg/locations/pasir-ris","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3101","3101","0","0","0"
"/locations/punggol","200","200","true","Luminous Engineering Services in Punggol, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Punggol, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Punggol, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Punggol, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/punggol","https://luminousengineering.com.sg/locations/punggol","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/queenstown","200","200","true","Luminous Engineering Services in Queenstown, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Queenstown, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Queenstown, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Queenstown, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/queenstown","https://luminousengineering.com.sg/locations/queenstown","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/sengkang","200","200","true","Luminous Engineering Services in Sengkang, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Sengkang, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Sengkang, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Sengkang, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/sengkang","https://luminousengineering.com.sg/locations/sengkang","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/serangoon","200","200","true","Luminous Engineering Services in Serangoon, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Serangoon, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Serangoon, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Serangoon, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/serangoon","https://luminousengineering.com.sg/locations/serangoon","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/tampines","200","200","true","Luminous Engineering Services in Tampines, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Tampines, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Tampines, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Tampines, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/tampines","https://luminousengineering.com.sg/locations/tampines","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
"/locations/toa-payoh","200","200","true","Luminous Engineering Services in Toa Payoh, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Toa Payoh, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Toa Payoh, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Toa Payoh, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/toa-payoh","https://luminousengineering.com.sg/locations/toa-payoh","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3101","3101","0","0","0"
"/locations/woodlands","200","200","true","Luminous Engineering Services in Woodlands, Singapore | Renovation, Electrical, Plumbing & More","Luminous Engineering Services in Woodlands, Singapore | Renovation, Electrical, Plumbing & More","true","Browse every Luminous Engineering service available in Woodlands, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","Browse every Luminous Engineering service available in Woodlands, Singapore, including renovation, painting, electrical, waterproofing, flooring, plumbing, pool and handyman support.","true","https://luminousengineering.com.sg/locations/woodlands","https://luminousengineering.com.sg/locations/woodlands","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","BreadcrumbList | City | ListItem | Organization | PostalAddress | Service","0","7","0","4","1","1","true","3062","3062","0","0","0"
